Name	Time	MaxSpeed	CurrentSpeed	Shortest	Fastest	StartSmart	DynamicSmart
S-CV149-03	73725	80	80	0	0	0	8
S-N340-08	73725	100	100	0	0	0	6
S-N340-01	73725	100	100	0	0	0	8
S-CV149-10	73725	80	80	0	0	0	1
S-CV149-06	73725	80	80	0	0	0	7
S-CV1520-03	73725	80	80	0	0	0	4
S-N340a-02	73725	100	100	0	0	0	4
S-CV197-01	73725	80	40	0	0	0	15
S-N340-02	73725	100	100	0	0	0	29
S-CV144-01	73725	80	80	0	0	0	2
S-CV149-09	73725	80	76	0	0	0	5
S-N340-06	73725	100	100	0	0	0	14
S-CV144-02	73725	80	80	0	0	0	16
S-N340-05	73725	100	100	0	0	0	1
S-N340-07	73725	100	100	0	0	0	1
S-CV149-07	73725	80	80	0	0	0	0
S-CV1501-04	73725	80	80	0	0	0	0
S-N340-04	73725	100	100	0	0	0	0
S-CV1520-04	73725	80	80	0	0	0	0
S-CV149-01	73740	80	80	0	0	0	15
S-N340a-04	73740	100	100	0	0	0	7
S-N340a-01	73740	100	100	0	0	0	8
S-CV149-02	73740	80	80	0	0	0	58
S-N340a-05	73740	100	100	0	0	0	7
S-N340a-03	73740	100	100	0	0	0	4
S-CV1501-02	73740	80	80	0	0	0	0
S-N340-03	73740	100	100	0	0	0	0
S-CV149-08	73740	80	80	0	0	0	0
S-CV1520-02	73740	80	80	0	0	0	0
S-CV197-02	73740	80	80	0	0	0	0
S-CV1501-03	73740	80	80	0	0	0	0
S-CV1501-01	73740	80	80	0	0	0	0
S-CV1520-01	73740	80	80	0	0	0	0
S-CV149-05	73740	80	80	0	0	0	5
S-CV149-04	73740	80	80	0	0	0	8
S-CV144-01	73740	80	80	0	0	0	2
S-CV1520-03	73740	80	80	0	0	0	4
S-CV149-06	73740	80	80	0	0	0	2
S-N340-05	73740	100	100	0	0	0	3
S-CV149-10	73740	80	80	0	0	0	0
S-CV149-07	73740	80	80	0	0	0	0
S-CV1501-04	73740	80	80	0	0	0	0
S-CV1520-04	73740	80	80	0	0	0	0
S-CV149-09	73740	80	80	0	0	0	0
S-N340-04	73740	100	100	0	0	0	0
S-CV149-03	73740	80	80	0	0	0	8
S-N340-06	73740	100	100	0	0	0	19
S-CV197-01	73740	80	40	0	0	0	15
S-CV144-02	73740	80	80	0	0	0	10
S-N340a-06	73740	100	95	0	0	0	11
S-N340-07	73740	100	100	0	0	0	0
S-N340-01	73740	100	100	0	0	0	7
S-N340-08	73740	100	100	0	0	0	6
S-N340a-02	73740	100	100	0	0	0	7
S-N340-02	73740	100	100	0	0	0	29
S-CV1501-02	73755	80	80	0	0	0	0
S-CV149-01	73755	80	80	0	0	0	20
S-CV149-04	73755	80	80	0	0	0	15
S-CV197-02	73755	80	80	0	0	0	2
S-CV149-05	73755	80	80	0	0	0	4
S-CV149-02	73755	80	80	0	0	0	57
S-CV1501-03	73755	80	76	0	0	0	6
S-N340a-01	73755	100	100	0	0	0	12
S-N340a-05	73755	100	100	0	0	0	3
S-N340-03	73755	100	100	0	0	0	0
S-N340a-04	73755	100	100	0	0	0	0
S-CV1520-02	73755	80	80	0	0	0	0
S-CV149-08	73755	80	80	0	0	0	0
S-N340a-03	73755	100	100	0	0	0	2
S-CV1501-01	73755	80	80	0	0	0	0
S-CV1520-01	73755	80	80	0	0	0	0
S-N340a-06	73755	100	95	0	0	0	11
S-N340-01	73755	100	100	0	0	0	9
S-N340-08	73755	100	100	0	0	0	11
S-CV149-03	73755	80	80	0	0	0	8
S-CV149-06	73755	80	80	0	0	0	3
S-CV1520-03	73755	80	80	0	0	0	4
S-N340a-02	73755	100	100	0	0	0	12
S-CV197-01	73755	80	40	0	0	0	15
S-N340-02	73755	100	100	0	0	0	29
S-CV144-01	73755	80	80	0	0	0	2
S-CV149-09	73755	80	76	0	0	0	7
S-N340-06	73755	100	100	0	0	0	19
S-CV144-02	73755	80	80	0	0	0	10
S-N340-05	73755	100	100	0	0	0	8
S-CV149-07	73755	80	80	0	0	0	0
S-CV149-10	73755	80	80	0	0	0	0
S-CV1501-04	73755	80	80	0	0	0	0
S-CV1520-04	73755	80	80	0	0	0	0
S-N340-04	73755	100	100	0	0	0	0
S-N340-07	73755	100	100	0	0	0	0
S-CV1501-02	73770	80	80	0	0	0	0
S-CV149-01	73770	80	80	0	0	0	20
S-N340a-04	73770	100	100	0	0	0	2
S-N340-03	73770	100	100	0	0	0	0
S-CV149-08	73770	80	80	0	0	0	0
S-CV1520-02	73770	80	80	0	0	0	0
S-CV197-02	73770	80	80	0	0	0	0
S-CV149-04	73770	80	80	0	0	0	15
S-N340a-01	73770	100	100	0	0	0	11
S-CV149-05	73770	80	80	0	0	0	4
S-CV149-02	73770	80	80	0	0	0	48
S-CV1501-03	73770	80	76	0	0	0	6
S-N340a-05	73770	100	100	0	0	0	5
S-N340a-03	73770	100	100	0	0	0	3
S-N340a-06	73770	100	100	0	0	0	5
S-CV1501-01	73770	80	80	0	0	0	0
S-CV1520-01	73770	80	80	0	0	0	0
S-N340-01	73770	100	100	0	0	0	9
S-N340-08	73770	100	100	0	0	0	5
S-CV149-03	73770	80	80	0	0	0	8
S-CV149-06	73770	80	80	0	0	0	3
S-CV149-10	73770	80	80	0	0	0	3
S-CV1520-03	73770	80	80	0	0	0	4
S-N340a-02	73770	100	100	0	0	0	8
S-CV149-07	73770	80	80	0	0	0	0
S-CV1520-04	73770	80	80	0	0	0	0
S-CV1501-04	73770	80	80	0	0	0	0
S-CV197-01	73770	80	40	0	0	0	15
S-N340-02	73770	100	100	0	0	0	34
S-CV144-01	73770	80	80	0	0	0	1
S-CV149-09	73770	80	76	0	0	0	7
S-CV144-02	73770	80	80	0	0	0	10
S-N340-05	73770	100	100	0	0	0	8
S-N340-04	73770	100	100	0	0	0	0
S-N340-07	73770	100	100	0	0	0	0
S-N340-06	73770	100	100	0	0	0	21
S-CV149-01	73785	80	80	0	0	0	16
S-CV1501-02	73785	80	80	0	0	0	0
S-N340-03	73785	100	100	0	0	0	0
S-CV149-08	73785	80	80	0	0	0	0
S-N340a-04	73785	100	100	0	0	0	3
S-CV1520-02	73785	80	80	0	0	0	4
S-CV149-04	73785	80	80	0	0	0	16
S-N340a-01	73785	100	100	0	0	0	8
S-CV149-05	73785	80	80	0	0	0	6
S-CV149-02	73785	80	80	0	0	0	50
S-N340a-05	73785	100	100	0	0	0	4
S-CV197-02	73785	80	80	0	0	0	0
S-CV1501-03	73785	80	80	0	0	0	0
S-N340a-03	73785	100	100	0	0	0	6
S-N340a-06	73785	100	95	0	0	0	9
S-CV149-03	73785	80	80	0	0	0	5
S-N340-01	73785	100	100	0	0	0	8
S-N340-08	73785	100	100	0	0	0	5
S-CV149-10	73785	80	80	0	0	0	2
S-CV149-06	73785	80	80	0	0	0	1
S-CV1520-03	73785	80	80	0	0	0	4
S-N340a-02	73785	100	100	0	0	0	8
S-CV197-01	73785	80	40	0	0	0	15
S-N340-02	73785	100	100	0	0	0	31
S-CV144-01	73785	80	80	0	0	0	2
S-CV149-09	73785	80	76	0	0	0	6
S-N340-06	73785	100	100	0	0	0	20
S-CV144-02	73785	80	80	0	0	0	10
S-N340-05	73785	100	100	0	0	0	9
S-CV1501-01	73785	80	80	0	0	0	0
S-CV149-07	73785	80	80	0	0	0	0
S-CV1501-04	73785	80	80	0	0	0	0
S-CV1520-04	73785	80	80	0	0	0	0
S-N340-04	73785	100	100	0	0	0	0
S-CV1520-01	73785	80	80	0	0	0	0
S-N340-07	73785	100	100	0	0	0	0
S-CV1501-02	73800	80	80	0	0	0	0
S-CV149-01	73800	80	80	0	0	0	16
S-N340a-04	73800	100	100	0	0	0	3
S-CV1520-02	73800	80	80	0	0	0	7
S-CV149-05	73800	80	80	0	0	0	5
S-CV149-02	73800	80	80	0	0	0	51
S-N340a-01	73800	100	100	0	0	0	6
S-N340a-03	73800	100	100	0	0	0	8
S-CV149-08	73800	80	80	0	0	0	0
S-N340-03	73800	100	100	0	0	0	0
S-CV197-02	73800	80	80	0	0	0	0
S-CV1501-03	73800	80	80	0	0	0	0
S-N340a-05	73800	100	100	0	0	0	1
S-CV1501-01	73800	80	80	0	0	0	0
S-CV1520-01	73800	80	80	0	0	0	0
S-CV149-04	73800	80	80	0	0	0	17
S-N340a-06	73800	100	80	0	0	0	19
S-CV149-03	73800	80	80	0	0	0	5
S-CV149-06	73800	80	80	0	0	0	1
S-N340-08	73800	100	100	0	0	0	5
S-CV149-10	73800	80	80	0	0	0	0
S-N340-01	73800	100	100	0	0	0	8
S-CV1520-03	73800	80	80	0	0	0	4
S-N340a-02	73800	100	100	0	0	0	8
S-CV197-01	73800	80	40	0	0	0	15
S-N340-02	73800	100	100	0	0	0	24
S-CV144-01	73800	80	80	0	0	0	4
S-CV149-09	73800	80	76	0	0	0	6
S-N340-06	73800	100	100	0	0	0	20
S-CV149-07	73800	80	80	0	0	0	0
S-CV1501-04	73800	80	80	0	0	0	0
S-CV1520-04	73800	80	80	0	0	0	0
S-N340-04	73800	100	100	0	0	0	0
S-CV144-02	73800	80	80	0	0	0	0
S-N340-07	73800	100	100	0	0	0	0
S-N340-05	73800	100	100	0	0	0	10
S-CV149-01	73815	80	80	0	0	0	21
S-N340a-04	73815	100	100	0	0	0	0
S-CV1520-02	73815	80	80	0	0	0	7
S-CV197-02	73815	80	80	0	0	0	1
S-CV149-04	73815	80	80	0	0	0	20
S-N340a-01	73815	100	100	0	0	0	11
S-CV149-05	73815	80	80	0	0	0	5
S-CV149-02	73815	80	80	0	0	0	52
S-CV1501-03	73815	80	80	0	0	0	2
S-N340a-05	73815	100	100	0	0	0	4
S-N340a-03	73815	100	100	0	0	0	4
S-N340a-06	73815	100	80	0	0	0	18
S-CV1501-02	73815	80	80	0	0	0	0
S-CV149-08	73815	80	80	0	0	0	0
S-N340-03	73815	100	100	0	0	0	0
S-CV1520-01	73815	80	80	0	0	0	0
S-CV1501-01	73815	80	80	0	0	0	0
S-CV149-03	73815	80	80	0	0	0	5
S-CV149-06	73815	80	80	0	0	0	2
S-CV1520-03	73815	80	80	0	0	0	4
S-N340-01	73815	100	100	0	0	0	9
S-CV149-10	73815	80	80	0	0	0	0
S-CV149-07	73815	80	80	0	0	0	0
S-CV1501-04	73815	80	80	0	0	0	0
S-N340-08	73815	100	100	0	0	0	10
S-N340a-02	73815	100	100	0	0	0	10
S-CV197-01	73815	80	40	0	0	0	15
S-CV1520-04	73815	80	80	0	0	0	0
S-N340-02	73815	100	100	0	0	0	24
S-CV144-01	73815	80	80	0	0	0	5
S-CV149-09	73815	80	80	0	0	0	2
S-N340-06	73815	100	100	0	0	0	26
S-N340-05	73815	100	100	0	0	0	10
S-N340-04	73815	100	100	0	0	0	0
S-CV144-02	73815	80	80	0	0	0	0
S-N340-07	73815	100	100	0	0	0	0
S-CV1501-02	73830	80	80	0	0	0	0
S-CV149-01	73830	80	80	0	0	0	21
S-CV1520-02	73830	80	80	0	0	0	5
S-N340a-01	73830	100	100	0	0	0	11
S-CV149-04	73830	80	80	0	0	0	20
S-CV149-05	73830	80	80	0	0	0	4
S-CV149-02	73830	80	80	0	0	0	47
S-N340a-05	73830	100	100	0	0	0	7
S-N340a-03	73830	100	100	0	0	0	2
S-CV149-08	73830	80	80	0	0	0	0
S-N340a-04	73830	100	100	0	0	0	0
S-N340-03	73830	100	100	0	0	0	0
S-CV197-02	73830	80	80	0	0	0	0
S-CV1501-03	73830	80	80	0	0	0	0
S-CV1501-01	73830	80	80	0	0	0	0
S-CV1520-01	73830	80	80	0	0	0	0
S-N340a-06	73830	100	80	0	0	0	17
S-N340-01	73830	100	100	0	0	0	9
S-N340-08	73830	100	100	0	0	0	5
S-CV149-03	73830	80	80	0	0	0	5
S-CV149-06	73830	80	80	0	0	0	2
S-CV1520-03	73830	80	80	0	0	0	4
S-N340a-02	73830	100	100	0	0	0	8
S-CV197-01	73830	80	40	0	0	0	15
S-N340-02	73830	100	100	0	0	0	20
S-CV144-01	73830	80	80	0	0	0	5
S-CV149-09	73830	80	80	0	0	0	2
S-CV149-07	73830	80	80	0	0	0	0
S-CV1501-04	73830	80	80	0	0	0	0
S-N340-04	73830	100	100	0	0	0	0
S-CV144-02	73830	80	80	0	0	0	0
S-N340-05	73830	100	100	0	0	0	10
S-N340-07	73830	100	100	0	0	0	0
S-CV1520-04	73830	80	80	0	0	0	0
S-N340-06	73830	100	100	0	0	0	33
S-CV149-10	73830	80	80	0	0	0	0
S-CV1501-02	73845	80	80	0	0	0	0
S-CV149-01	73845	80	80	0	0	0	15
S-CV149-08	73845	80	80	0	0	0	0
S-N340-03	73845	100	100	0	0	0	0
S-N340a-04	73845	100	100	0	0	0	2
S-CV1520-02	73845	80	80	0	0	0	3
S-CV149-04	73845	80	80	0	0	0	20
S-N340a-01	73845	100	100	0	0	0	8
S-CV149-05	73845	80	80	0	0	0	6
S-CV149-02	73845	80	80	0	0	0	48
S-N340a-05	73845	100	95	0	0	0	10
S-N340a-03	73845	100	100	0	0	0	4
S-CV197-02	73845	80	80	0	0	0	0
S-CV1520-01	73845	80	80	0	0	0	0
S-CV1501-01	73845	80	80	0	0	0	0
S-CV1501-03	73845	80	80	0	0	0	0
S-N340a-06	73845	100	95	0	0	0	11
S-N340-01	73845	100	100	0	0	0	7
S-CV149-03	73845	80	80	0	0	0	6
S-N340-08	73845	100	100	0	0	0	5
S-CV1520-03	73845	80	80	0	0	0	4
S-N340a-02	73845	100	100	0	0	0	3
S-CV149-10	73845	80	80	0	0	0	0
S-CV149-07	73845	80	80	0	0	0	0
S-CV1501-04	73845	80	80	0	0	0	0
S-CV149-06	73845	80	80	0	0	0	1
S-CV1520-04	73845	80	80	0	0	0	0
S-CV197-01	73845	80	40	0	0	0	15
S-N340-02	73845	100	100	0	0	0	24
S-CV144-01	73845	80	80	0	0	0	5
S-CV149-09	73845	80	80	0	0	0	2
S-N340-04	73845	100	100	0	0	0	4
S-N340-05	73845	100	100	0	0	0	9
S-N340-06	73845	100	100	0	0	0	28
S-N340-07	73845	100	100	0	0	0	1
S-CV144-02	73845	80	80	0	0	0	0
S-CV149-01	73860	80	80	0	0	0	15
S-CV1501-02	73860	80	80	0	0	0	0
S-CV149-08	73860	80	80	0	0	0	0
S-N340-03	73860	100	100	0	0	0	0
S-N340a-04	73860	100	100	0	0	0	6
S-CV1520-02	73860	80	80	0	0	0	2
S-CV149-04	73860	80	80	0	0	0	18
S-N340a-01	73860	100	100	0	0	0	6
S-CV149-05	73860	80	80	0	0	0	5
S-CV149-02	73860	80	80	0	0	0	50
S-N340a-05	73860	100	100	0	0	0	4
S-N340a-03	73860	100	100	0	0	0	6
S-CV197-02	73860	80	80	0	0	0	0
S-CV1501-03	73860	80	80	0	0	0	0
S-CV1501-01	73860	80	80	0	0	0	0
S-CV1520-01	73860	80	80	0	0	0	0
S-N340a-06	73860	100	100	0	0	0	1
S-CV149-03	73860	80	80	0	0	0	6
S-N340-01	73860	100	100	0	0	0	7
S-N340-08	73860	100	100	0	0	0	5
S-N340a-02	73860	100	100	0	0	0	3
S-CV1520-03	73860	80	80	0	0	0	4
S-N340-02	73860	100	100	0	0	0	30
S-CV197-01	73860	80	40	0	0	0	15
S-CV144-01	73860	80	80	0	0	0	4
S-N340-04	73860	100	100	0	0	0	4
S-N340-05	73860	100	100	0	0	0	15
S-N340-07	73860	100	100	0	0	0	1
S-CV149-10	73860	80	80	0	0	0	0
S-CV149-06	73860	80	80	0	0	0	1
S-CV149-07	73860	80	80	0	0	0	0
S-CV1501-04	73860	80	80	0	0	0	0
S-CV1520-04	73860	80	80	0	0	0	0
S-CV149-09	73860	80	80	0	0	0	0
S-CV144-02	73860	80	80	0	0	0	0
S-N340-06	73860	100	100	0	0	0	30
S-CV149-01	73875	80	80	0	0	0	19
S-N340a-04	73875	100	100	0	0	0	7
S-CV1520-02	73875	80	80	0	0	0	3
S-CV197-02	73875	80	80	0	0	0	2
S-N340a-01	73875	100	100	0	0	0	10
S-CV149-05	73875	80	80	0	0	0	6
S-CV149-02	73875	80	80	0	0	0	59
S-CV149-04	73875	80	80	0	0	0	16
S-CV1501-03	73875	80	80	0	0	0	3
S-N340a-05	73875	100	100	0	0	0	6
S-CV1501-02	73875	80	80	0	0	0	0
S-CV149-08	73875	80	80	0	0	0	0
S-N340-03	73875	100	100	0	0	0	0
S-N340a-03	73875	100	100	0	0	0	2
S-CV1520-01	73875	80	80	0	0	0	0
S-CV1501-01	73875	80	80	0	0	0	0
S-N340a-06	73875	100	100	0	0	0	0
S-CV149-03	73875	80	80	0	0	0	6
S-N340-01	73875	100	100	0	0	0	9
S-N340-08	73875	100	100	0	0	0	5
S-CV149-10	73875	80	80	0	0	0	1
S-CV149-06	73875	80	80	0	0	0	5
S-CV1520-03	73875	80	80	0	0	0	6
S-N340a-02	73875	100	100	0	0	0	3
S-CV197-01	73875	80	40	0	0	0	15
S-N340-02	73875	100	100	0	0	0	24
S-CV144-01	73875	80	80	0	0	0	4
S-CV149-09	73875	80	80	0	0	0	2
S-N340-04	73875	100	100	0	0	0	4
S-N340-06	73875	100	100	0	0	0	30
S-N340-05	73875	100	100	0	0	0	13
S-N340-07	73875	100	100	0	0	0	4
S-CV149-07	73875	80	80	0	0	0	0
S-CV1501-04	73875	80	80	0	0	0	0
S-CV1520-04	73875	80	80	0	0	0	0
S-CV144-02	73875	80	80	0	0	0	0
S-CV1501-02	73890	80	80	0	0	0	0
S-CV149-01	73890	80	80	0	0	0	19
S-N340a-04	73890	100	100	0	0	0	6
S-CV149-04	73890	80	80	0	0	0	16
S-N340a-01	73890	100	100	0	0	0	10
S-CV1520-02	73890	80	80	0	0	0	3
S-CV149-05	73890	80	80	0	0	0	6
S-CV149-02	73890	80	80	0	0	0	48
S-N340a-05	73890	100	100	0	0	0	7
S-N340a-03	73890	100	100	0	0	0	2
S-N340-03	73890	100	100	0	0	0	0
S-CV149-08	73890	80	80	0	0	0	0
S-CV197-02	73890	80	80	0	0	0	0
S-CV1501-03	73890	80	80	0	0	0	0
S-CV1501-01	73890	80	80	0	0	0	0
S-CV1520-01	73890	80	80	0	0	0	0
S-N340a-06	73890	100	100	0	0	0	5
S-CV149-03	73890	80	80	0	0	0	5
S-N340-01	73890	100	100	0	0	0	9
S-CV149-06	73890	80	80	0	0	0	5
S-CV1520-03	73890	80	80	0	0	0	6
S-N340a-02	73890	100	100	0	0	0	9
S-N340-02	73890	100	100	0	0	0	26
S-CV149-09	73890	80	80	0	0	0	3
S-CV144-01	73890	80	80	0	0	0	2
S-N340-06	73890	100	100	0	0	0	30
S-N340-05	73890	100	100	0	0	0	11
S-N340-08	73890	100	100	0	0	0	0
S-CV1501-04	73890	80	80	0	0	0	0
S-N340-04	73890	100	100	0	0	0	0
S-CV144-02	73890	80	80	0	0	0	0
S-CV197-01	73890	80	40	0	0	0	15
S-CV1520-04	73890	80	80	0	0	0	0
S-CV149-07	73890	80	80	0	0	0	0
S-N340-07	73890	100	100	0	0	0	6
S-CV149-10	73890	80	80	0	0	0	3
S-CV1501-02	73905	80	80	0	0	0	0
S-CV149-01	73905	80	80	0	0	0	16
S-CV1520-02	73905	80	80	0	0	0	3
S-N340a-04	73905	100	100	0	0	0	3
S-N340a-01	73905	100	100	0	0	0	7
S-CV149-05	73905	80	80	0	0	0	7
S-N340-03	73905	100	100	0	0	0	0
S-CV149-08	73905	80	80	0	0	0	0
S-CV197-02	73905	80	80	0	0	0	0
S-CV149-04	73905	80	80	0	0	0	17
S-CV149-02	73905	80	80	0	0	0	49
S-N340a-05	73905	100	100	0	0	0	6
S-N340a-03	73905	100	100	0	0	0	5
S-CV1501-03	73905	80	80	0	0	0	0
S-CV1501-01	73905	80	80	0	0	0	0
S-CV149-03	73905	80	80	0	0	0	7
S-N340-01	73905	100	100	0	0	0	9
S-CV149-10	73905	80	80	0	0	0	1
S-CV149-06	73905	80	80	0	0	0	4
S-CV1520-03	73905	80	80	0	0	0	6
S-CV1520-01	73905	80	80	0	0	0	0
S-N340-08	73905	100	100	0	0	0	0
S-N340a-06	73905	100	100	0	0	0	7
S-N340a-02	73905	100	100	0	0	0	7
S-N340-02	73905	100	100	0	0	0	26
S-CV144-01	73905	80	80	0	0	0	2
S-CV149-09	73905	80	80	0	0	0	3
S-CV197-01	73905	80	40	0	0	0	15
S-N340-06	73905	100	100	0	0	0	28
S-N340-05	73905	100	100	0	0	0	12
S-N340-07	73905	100	100	0	0	0	6
S-CV149-07	73905	80	80	0	0	0	0
S-CV1501-04	73905	80	80	0	0	0	0
S-CV1520-04	73905	80	80	0	0	0	0
S-N340-04	73905	100	100	0	0	0	0
S-CV144-02	73905	80	80	0	0	0	0
S-CV1501-02	73920	80	80	0	0	0	0
S-CV149-01	73920	80	80	0	0	0	16
S-N340a-04	73920	100	100	0	0	0	4
S-N340-03	73920	100	100	0	0	0	0
S-CV149-08	73920	80	80	0	0	0	0
S-CV1520-02	73920	80	80	0	0	0	0
S-CV197-02	73920	80	80	0	0	0	0
S-CV149-04	73920	80	80	0	0	0	15
S-N340a-01	73920	100	100	0	0	0	6
S-CV149-05	73920	80	80	0	0	0	7
S-CV149-02	73920	80	80	0	0	0	52
S-N340a-05	73920	100	100	0	0	0	3
S-CV1501-03	73920	80	80	0	0	0	0
S-N340a-03	73920	100	100	0	0	0	6
S-CV1520-01	73920	80	80	0	0	0	0
S-CV1501-01	73920	80	80	0	0	0	0
S-N340a-06	73920	100	95	0	0	0	10
S-CV149-03	73920	80	80	0	0	0	7
S-N340-01	73920	100	100	0	0	0	8
S-CV149-10	73920	80	80	0	0	0	1
S-CV149-06	73920	80	80	0	0	0	4
S-CV1520-03	73920	80	80	0	0	0	6
S-N340a-02	73920	100	100	0	0	0	7
S-N340-08	73920	100	100	0	0	0	0
S-CV149-07	73920	80	80	0	0	0	0
S-CV1501-04	73920	80	80	0	0	0	0
S-CV197-01	73920	80	40	0	0	0	15
S-N340-02	73920	100	100	0	0	0	29
S-CV144-01	73920	80	80	0	0	0	4
S-N340-06	73920	100	100	0	0	0	23
S-N340-05	73920	100	100	0	0	0	12
S-N340-07	73920	100	100	0	0	0	5
S-CV1520-04	73920	80	80	0	0	0	0
S-CV149-09	73920	80	80	0	0	0	0
S-N340-04	73920	100	100	0	0	0	0
S-CV144-02	73920	80	80	0	0	0	0
S-CV1501-02	73935	80	80	0	0	0	0
S-CV149-01	73935	80	80	0	0	0	19
S-N340a-04	73935	100	100	0	0	0	2
S-CV1520-02	73935	80	80	0	0	0	2
S-CV149-04	73935	80	80	0	0	0	12
S-N340a-01	73935	100	100	0	0	0	9
S-CV149-05	73935	80	80	0	0	0	7
S-CV1501-03	73935	80	80	0	0	0	3
S-N340a-05	73935	100	100	0	0	0	6
S-N340a-03	73935	100	100	0	0	0	3
S-CV149-08	73935	80	80	0	0	0	0
S-N340-03	73935	100	100	0	0	0	0
S-CV197-02	73935	80	80	0	0	0	0
S-CV1501-01	73935	80	80	0	0	0	0
S-CV1520-01	73935	80	80	0	0	0	0
S-CV149-02	73935	80	80	0	0	0	57
S-N340a-06	73935	100	95	0	0	0	10
S-N340-01	73935	100	100	0	0	0	9
S-N340-08	73935	100	100	0	0	0	3
S-CV149-06	73935	80	80	0	0	0	5
S-CV1520-03	73935	80	80	0	0	0	6
S-CV197-01	73935	80	40	0	0	0	15
S-CV149-10	73935	80	80	0	0	0	0
S-CV149-07	73935	80	80	0	0	0	0
S-CV1501-04	73935	80	80	0	0	0	0
S-CV1520-04	73935	80	80	0	0	0	0
S-CV149-03	73935	80	80	0	0	0	7
S-N340a-02	73935	100	100	0	0	0	9
S-N340-02	73935	100	100	0	0	0	26
S-CV144-01	73935	80	80	0	0	0	4
S-CV149-09	73935	80	52	0	0	0	15
S-N340-06	73935	100	100	0	0	0	23
S-N340-05	73935	100	100	0	0	0	13
S-N340-07	73935	100	100	0	0	0	6
S-N340-04	73935	100	100	0	0	0	0
S-CV144-02	73935	80	80	0	0	0	0
S-CV1501-02	73950	80	80	0	0	0	0
S-CV149-01	73950	80	80	0	0	0	19
S-N340a-04	73950	100	100	0	0	0	4
S-CV1520-02	73950	80	80	0	0	0	2
S-CV149-04	73950	80	80	0	0	0	12
S-N340a-01	73950	100	100	0	0	0	6
S-CV149-05	73950	80	80	0	0	0	4
S-N340-03	73950	100	100	0	0	0	0
S-CV149-08	73950	80	80	0	0	0	0
S-CV197-02	73950	80	80	0	0	0	0
S-CV149-02	73950	80	80	0	0	0	48
S-N340a-05	73950	100	95	0	0	0	9
S-CV1501-03	73950	80	80	0	0	0	0
S-N340a-03	73950	100	100	0	0	0	3
S-N340a-06	73950	100	95	0	0	0	13
S-CV149-03	73950	80	80	0	0	0	7
S-N340-08	73950	100	100	0	0	0	3
S-N340-01	73950	100	100	0	0	0	9
S-CV1520-01	73950	80	80	0	0	0	0
S-CV1501-01	73950	80	80	0	0	0	0
S-CV1520-03	73950	80	80	0	0	0	6
S-N340a-02	73950	100	100	0	0	0	9
S-CV197-01	73950	80	40	0	0	0	15
S-CV144-01	73950	80	80	0	0	0	4
S-CV149-09	73950	80	40	0	0	0	18
S-N340-06	73950	100	100	0	0	0	17
S-N340-05	73950	100	100	0	0	0	13
S-N340-07	73950	100	100	0	0	0	4
S-CV149-10	73950	80	80	0	0	0	0
S-CV149-07	73950	80	80	0	0	0	0
S-CV1501-04	73950	80	80	0	0	0	0
S-CV1520-04	73950	80	80	0	0	0	0
S-N340-02	73950	100	100	0	0	0	27
S-N340-04	73950	100	100	0	0	0	0
S-CV144-02	73950	80	80	0	0	0	0
S-CV149-06	73950	80	80	0	0	0	5
S-CV149-01	73965	80	80	0	0	0	17
S-N340a-04	73965	100	100	0	0	0	5
S-CV1520-02	73965	80	80	0	0	0	2
S-CV149-04	73965	80	80	0	0	0	12
S-CV1501-02	73965	80	80	0	0	0	0
S-N340-03	73965	100	100	0	0	0	0
S-CV149-08	73965	80	80	0	0	0	0
S-CV197-02	73965	80	80	0	0	0	0
S-N340a-01	73965	100	100	0	0	0	5
S-CV149-05	73965	80	80	0	0	0	5
S-CV149-02	73965	80	80	0	0	0	52
S-N340a-05	73965	100	100	0	0	0	8
S-N340a-03	73965	100	100	0	0	0	4
S-CV1501-03	73965	80	80	0	0	0	0
S-CV1501-01	73965	80	80	0	0	0	0
S-CV1520-01	73965	80	80	0	0	0	0
S-N340-08	73965	100	100	0	0	0	3
S-N340-01	73965	100	100	0	0	0	7
S-CV149-03	73965	80	80	0	0	0	4
S-CV149-06	73965	80	80	0	0	0	1
S-N340-07	73965	100	100	0	0	0	2
S-CV149-10	73965	80	80	0	0	0	0
S-CV149-07	73965	80	80	0	0	0	0
S-CV1501-04	73965	80	80	0	0	0	0
S-CV1520-04	73965	80	80	0	0	0	0
S-N340a-02	73965	100	100	0	0	0	11
S-CV149-09	73965	80	40	0	0	0	18
S-N340-02	73965	100	100	0	0	0	31
S-N340-05	73965	100	100	0	0	0	14
S-CV144-01	73965	80	80	0	0	0	6
S-N340a-06	73965	100	100	0	0	0	8
S-CV1520-03	73965	80	80	0	0	0	6
S-N340-06	73965	100	100	0	0	0	15
S-CV197-01	73965	80	40	0	0	0	15
S-CV144-02	73965	80	80	0	0	0	0
S-N340-04	73965	100	100	0	0	0	0
S-CV1501-02	73980	80	80	0	0	0	0
S-CV149-01	73980	80	80	0	0	0	17
S-N340a-04	73980	100	100	0	0	0	5
S-CV149-04	73980	80	80	0	0	0	12
S-N340a-01	73980	100	100	0	0	0	3
S-CV149-05	73980	80	80	0	0	0	5
S-CV149-02	73980	80	80	0	0	0	52
S-N340a-05	73980	100	100	0	0	0	3
S-N340a-03	73980	100	100	0	0	0	6
S-N340-03	73980	100	100	0	0	0	0
S-CV149-08	73980	80	80	0	0	0	0
